Row,Col,A_Diff_Linear,A_Blue_Linear,A_Green_Diff_Linear,A_Diff,A_Blue,A_Green_Diff,A_Plast_Diff,A_Plast_Green_Diff,T_Plast_Blue,T_Plast_Green,T_Plast_Red,A_Core_Blue,Meniscus_Depth_Ratio,Delta_BStar,B_Star_Norm,Chroma,Hue_Angle,Chroma_L_Ratio,SSAI,AAR,NDYI,RB_Ratio,GB_Ratio,RG_Ratio,Rel_Sat,Blue_Med,Green_Med,Red_Med,L_Med,A_Med,B_Star_Med,S_Med,V_Med,Plate,Photo,True_OD
B,7,0.8061025180615793,1.0578320374149293,-0.0012400175902095856,0.36641023548253604,0.4808327442795132,-0.000563644359186169,0.37775579298284295,0.007645352161880392,0.5332615394212877,1.250405003613142,1.272612120082758,0.5158766207586157,0.9117647058823529,5.247703622231938,1.10062893081761,209.40391591371923,0.9894161429899969,1.317005760463643,0.8061025180615793,0.024014779532044894,0.4193548290471238,2.4285714285714284,2.4603174603174605,0.9870967741935484,7.7591597200656555,63.0,155.0,153.0,159.0,115.0,175.0,153.0,155.0,Plate 0008,Plate A 0008.jpg,0.4192
C,1,2.2672711263783794,3.773072438492789,0.07002333371273473,1.0305777847174453,1.7150329265876314,0.03182878805124301,0.3509000876051965,-0.0028075796112770612,0.5384139589080167,1.2156931737328474,1.207859441672918,1.7673074229606132,0.6666666666666666,-356.1802619240168,1.3333333333333333,218.58636736997119,1.0005583517408516,1.5839591838403708,2.220622509077437,0.0387096501916154,0.8243242964755306,10.692307692307692,10.076923076923077,1.0610687022900764,11.743306180742932,13.0,131.0,139.0,138.0,118.0,184.0,231.0,139.0,Plate 0008,Plate A 0008.jpg,1.272
C,2,2.25380551346401,3.344173025150743,0.053440091150355196,1.02445705157455,1.5200786477957922,0.024290950522888655,0.7278949472463689,0.002510189115921102,0.23209024350920093,1.2332230751394282,1.2403716500454072,1.5238356823650736,0.8,-194.19340119985355,1.2635135135135136,220.58558429779586,1.0117164732855353,1.4904431371472693,2.218242587640871,0.03191467771805062,0.8249999742187508,10.642857142857142,10.214285714285714,1.0419580419580419,11.134662289736525,14.0,143.0,149.0,148.0,117.0,187.0,230.0,149.0,Plate 0008,Plate A 0008.jpg,1.259
C,3,0.2274412448324542,0.927691412595453,0.008840006876613793,0.10338238401475197,0.421677914816115,0.0040181849439153705,-0.033604837716152025,-0.008349997066239803,1.3039359808304996,1.230272818241218,1.2068448227887163,0.5181033139530787,0.6504065040650406,-112.90569967399438,0.9423076923076923,191.03141102970474,0.8780687717489973,1.224560327113492,0.22683966557139223,0.09139370882752178,0.13043478014300983,1.2956521739130435,1.3043478260869565,0.9933333333333333,2.9051128552814944,115.0,150.0,149.0,156.0,122.0,147.0,61.0,150.0,Plate 0008,Plate A 0008.jpg,0.1377
C,4,0.15101245979902472,0.45293037498885796,-0.0027294171352743035,0.06864202718137483,0.20587744317675358,-0.0012406441523974687,0.022449016949536583,-0.006775876222097146,1.1237824584256964,1.2020074015327584,1.1833991845593286,0.25758427164129033,0.75,-33.31144408835422,0.910828025477707,187.97074240423694,0.8644781867484146,1.1972658751862226,0.15101245979902472,0.08428716398036953,0.10536044167540774,1.2231404958677685,1.2479338842975207,0.9801324503311258,2.36671893014901,121.0,151.0,148.0,157.0,122.0,143.0,49.0,151.0,Plate 0008,Plate A 0008.jpg,0.1417
C,5,-0.01033719406664007,-0.027619043733707344,-0.0022631874654202473,-0.004698724575745468,-0.012554110788048732,-0.0010287215751910786,0.0019557277560312003,-0.001415232553827181,1.1794114974712073,1.18860161901866,1.1847346348692613,-0.006986492249018086,0.9300699300699301,2.4545701935504383,0.8417721518987342,182.5212316416915,0.8163959832796825,1.1551976686183005,-0.01033719406664007,0.19999999999999998,0.03281519805155098,1.0571428571428572,1.0785714285714285,0.9801324503311258,0.9095149264124037,140.0,151.0,148.0,158.0,125.0,133.0,18.0,151.0,Plate 0008,Plate A 0008.jpg,0.0888
C,6,-0.009358011949967077,-0.09234537269466568,-0.0038434839576518,-0.004253641795439675,-0.04197516940666623,-0.0017470381625690479,0.01817790374387661,0.0023221355263289417,1.1610431097539113,1.2042152248990348,1.2106713055978824,-0.043483984638325326,1.0492957746478873,11.830376844866635,0.8427672955974843,183.25119372053214,0.8201332218374942,1.152523230946743,-0.009358011949967077,0.19999999999999998,0.03259005089896997,1.0567375886524824,1.0780141843971631,0.9802631578947368,1.0418532432440852,141.0,152.0,149.0,159.0,125.0,134.0,19.0,152.0,Plate 0008,Plate A 0008.jpg,0.0892
C,7,0.5899557493640604,0.7329525010787914,-0.006258367390687136,0.2681617042563911,0.33316022776308696,-0.002844712450312356,0.27081570828182894,0.004593687753443293,0.681719788577218,1.2584266914213946,1.2718081652755369,0.3281471447451791,1.0116279069767442,16.968448903404806,1.0566037735849056,203.59027481684876,0.970532757305064,1.280441979980181,0.5899557493640604,0.03143055831741926,0.3204301006359118,1.9240506329113924,1.9620253164556962,0.9806451612903225,7.90713586440451,79.0,155.0,152.0,159.0,115.0,168.0,127.0,155.0,Plate 0008,Plate A 0008.jpg,0.3282
D,1,2.0056575489772115,3.5509329832484897,0.041484608199364725,0.9116625222623687,1.6140604469311315,0.01885664009062038,0.5044402378856725,-0.0046805315118654475,0.3499315522145986,1.1300661664869738,1.117952473269314,1.7478788761148174,0.55,-364.9985844764376,1.3237410071942446,218.04815981796315,1.004418850375421,1.5686917972515335,1.9810032064192156,0.030007034092098553,0.7777777523602042,8.117647058823529,7.882352941176471,1.0298507462686568,12.755637481372577,17.0,134.0,138.0,139.0,117.0,184.0,224.0,138.0,Plate 0008,Plate A 0008.jpg,0.7354
D,2,1.7605952270591336,2.8637979277661114,0.03966132168413905,0.8002705577541516,1.3017263308027778,0.018027873492790558,0.6029089987255779,0.004016207928250026,0.29785604731213505,1.1827670375919208,1.193755596533498,1.5123792952154242,0.48148148148148145,-199.70557379715444,1.2236842105263157,219.20766409959302,1.0131641291382083,1.4421556848657435,1.7398932868553207,0.03296347643369133,0.7241379102259222,6.333333333333333,6.166666666666667,1.027027027027027,11.721816290811528,24.0,148.0,152.0,152.0,116.0,186.0,216.0,152.0,Plate 0008,Plate A 0008.jpg,0.7291
D,3,0.17702787223560756,0.9117627058430863,0.008863032865741416,0.0804672146525488,0.4144375935650392,0.004028651302609709,-0.0071810725357496635,-0.003158970052122935,1.1619048038333404,1.151193807538588,1.1428506371210947,0.5001889648506022,0.704,-117.80131804662949,0.9166666666666666,187.97074240423694,0.8644781867484146,1.2049406564374163,0.1765584193136774,0.10752625738174788,0.10204081443338008,1.2231404958677685,1.2314049586776858,0.9932885906040269,2.6276335161549733,121.0,149.0,148.0,156.0,122.0,143.0,49.0,149.0,Plate 0008,Plate A 0008.jpg,0.1169
D,4,0.07431705865416854,0.3836607663712943,0.0039436241746025336,0.033780481206440255,0.17439125744149744,0.001792556443001081,0.01202639002157694,-0.000743218107539613,1.115569346815479,1.1488575443090911,1.1468931593720746,0.23278267202333275,0.7794117647058824,-35.84879822051005,0.8734177215189873,185.52627846210896,0.8387825068881837,1.1742169522918289,0.07422923898776819,0.14075541549998377,0.060070670316772615,1.1203007518796992,1.1353383458646618,0.9867549668874173,1.7540008812945862,133.0,151.0,149.0,158.0,124.0,138.0,32.0,152.0,Plate 0008,Plate A 0008.jpg,0.1133
D,5,0.010851480928912562,-0.04547306808014113,-0.0013555274888262664,0.004932491331323903,-0.020669576400064116,-0.0006161488585574443,0.021146549731556143,4.508447356225964e-05,1.1107470152939702,1.166048514930577,1.166169569685892,-0.01744185050696203,0.9379310344827586,10.797662981402823,0.84375,183.98369492974098,0.8238407534186363,1.149898093310881,0.010851480928912562,0.18204162523205544,0.03945111424612154,1.0714285714285714,1.0928571428571427,0.9803921568627451,1.2210910900126153,140.0,153.0,150.0,160.0,125.0,135.0,21.0,153.0,Plate 0008,Plate A 0008.jpg,0.0954
D,6,0.017626747810263105,-0.1415513823257303,0.0033973445772732813,0.008012158095574096,-0.0643415374207865,0.0015442475351241658,0.02939063381681125,0.004868086140520422,1.108663781477204,1.173065892490845,1.186288973770898,-0.06587126478294363,1.0422535211267605,22.749819032413384,0.8544303797468354,183.98369492974098,0.8238407534186363,1.1644537653781075,0.017608800861027857,0.19899703638167027,0.04166666594328705,1.0797101449275361,1.0942028985507246,0.9867549668874173,1.4163948096153391,138.0,151.0,149.0,158.0,125.0,135.0,22.0,151.0,Plate 0008,Plate A 0008.jpg,0.0978
D,7,0.4860603944086802,0.5386858198194999,-0.005737628213562079,0.2209365429130365,0.24485719082704538,-0.0026080128243464035,0.21148502023796267,0.0025515734280890656,0.7675276522862168,1.241730869640764,1.2490477785556549,0.2624974926824149,0.93,25.466882101317992,1.0251572327044025,200.06249023742558,0.9522900116205324,1.258254655581293,0.4860603944086802,0.03690901158065539,0.2681912626155663,1.7159090909090908,1.75,0.9805194805194806,8.384868832080327,88.0,154.0,151.0,159.0,116.0,163.0,111.0,155.0,Plate 0008,Plate A 0008.jpg,0.2905
E,1,1.1168854933234968,2.6593316299763337,0.033283005878487426,0.507675224237953,1.208787104534697,0.015128639035676184,0.2486902215513936,-0.0001686126283156411,0.6064738527290027,1.0756498371025176,1.075232302570853,1.364631600840055,0.5490196078431373,-384.420840337684,1.2191780821917808,213.00938946440834,0.9893040479338584,1.4589684209890983,1.1058437520930167,0.04505962958998894,0.5199999861333338,3.2,3.1333333333333333,1.0212765957446808,10.861587933877166,45.0,141.0,144.0,146.0,117.0,178.0,177.0,144.0,Plate 0008,Plate A 0008.jpg,0.4021
E,2,0.99974392974095,2.1334111281884374,0.02636838720641954,0.454429058973159,0.9697323309947441,0.011985630548372539,0.3272445223428821,0.0034918015161595414,0.5305552900747142,1.118107009205601,1.1271330164642654,1.1206736118077452,0.5862068965517241,-217.02307501821116,1.1401273885350318,213.30025785263365,0.9957968914992122,1.3586003684881125,0.9918975084692301,0.04358517844536472,0.47826085801302276,2.8518518518518516,2.814814814814815,1.013157894736842,9.861125023044304,54.0,152.0,154.0,157.0,116.0,179.0,168.0,154.0,Plate 0008,Plate A 0008.jpg,0.4302
E,3,0.200641713946483,0.9675699283055663,0.014868313700931779,0.09120077906658308,0.4398045128661664,0.00675832440951446,0.041176555601710046,0.0029669839173823848,0.9912055855314226,1.0823639336614692,1.0897836709731257,0.47667961889052474,0.8114754098360656,-123.36292075140511,0.9171974522292994,188.73261509341728,0.8679171178304299,1.2021185674739954,0.19975072700515248,0.11868436222729403,0.11111110905349798,1.25,1.25,1.0,3.092318516607364,120.0,150.0,150.0,157.0,122.0,144.0,53.0,151.0,Plate 0008,Plate A 0008.jpg,0.1283
E,4,0.10199173693181857,0.4554523182664334,0.0032980960061542164,0.04635988042355382,0.20702378103019697,0.0014991345482518459,0.043563922524074684,0.0005917011277443845,0.9779822989188415,1.0797002842342698,1.0811723160122153,0.21042080437684213,0.8939393939393939,-37.38290375554237,0.8853503184713376,185.60711193270586,0.8463911188463816,1.1822109040299738,0.10189092311783908,0.11933529283875122,0.07194244474923661,1.1472868217054264,1.1627906976744187,0.9866666666666667,2.2273722150249426,129.0,150.0,148.0,157.0,123.0,139.0,37.0,151.0,Plate 0008,Plate A 0008.jpg,0.1236
E,5,0.05922400791132477,0.015359903214406312,0.0043570975776522775,0.026920003596056705,0.00698177418836645,0.001980498898932894,0.04888233889790772,0.0025815714069272883,0.9971113552557047,1.109288292871124,1.115901858775118,0.01891700598625343,0.920863309352518,14.755766238337856,0.8679245283018868,184.85940603604675,0.8428062780342479,1.1626377738116147,0.05914669553417334,0.15575270851322573,0.059649121760541726,1.1194029850746268,1.1343283582089552,0.9868421052631579,2.0057966207765614,134.0,152.0,150.0,159.0,123.0,138.0,31.0,152.0,Plate 0008,Plate A 0008.jpg,0.1271
E,6,0.0750330560556691,-0.10246703146081898,-0.0036149411720279023,0.03410593457075874,-0.04657592339128134,-0.0016431550781944027,0.0514722503731955,-0.0001141030411360433,0.9957217651456085,1.121306536303218,1.1210119719348284,-0.05424960717813585,1.037313432835821,31.454410242662632,0.8910256410256411,185.60711193270586,0.8463911188463816,1.1897891790558068,0.0750330560556691,0.1188976741181914,0.07078039798946646,1.140625,1.1640625,0.9798657718120806,2.6361342557676632,128.0,149.0,146.0,156.0,123.0,139.0,36.0,149.0,Plate 0008,Plate A 0008.jpg,0.1274
E,7,-7.032754000528031e-05,-0.005525805183529684,7.987486633580666e-05,-3.196706363890961e-05,-0.0025117296288772093,3.630675742532152e-05,-0.02422681702730918,0.0016719288509323832,1.2669034927539187,1.1935614615432406,1.198165240897184,-0.0071986821426619765,1.080536912751678,1.7430126841012452,0.8238993710691824,181.76083186429358,0.8048509622241092,1.1431498859389533,-7.032585482480408e-05,0.20072613514850643,0.016949152255099114,1.0275862068965518,1.0413793103448277,0.9867549668874173,0.9778906621628947,145.0,151.0,149.0,159.0,126.0,131.0,11.0,151.0,Plate 0008,Plate A 0008.jpg,0.0997
F,1,0.5571711500099961,2.07397689948204,0.018954753090970167,0.2532596136409073,0.9427167724918363,0.008615796859531955,0.08822118270868806,-0.000988615042508377,0.863498055938083,1.0604035229151978,1.0579923972210574,1.0096801515549818,0.7127659574468085,-418.801974001944,1.0251572327044025,201.81674856165927,0.9401785487691615,1.2692877268028884,0.5540207520413309,0.06138567755868444,0.27950309980324844,1.7816091954022988,1.7701149425287357,1.0064935064935066,6.99535417689257,87.0,154.0,155.0,159.0,119.0,163.0,111.0,155.0,Plate 0008,Plate A 0008.jpg,0.235
F,2,0.4501633078356033,1.5869705299113084,0.019227352161607758,0.20461968537981978,0.7213502408687765,0.008739705528003627,0.12857558164411564,0.0038146690480445264,0.8136140837954324,1.084374684932407,1.0939413518882868,0.7819331704962857,0.7669902912621359,-250.68222245746932,0.9698795180722891,199.6121238802894,0.9383168157829698,1.202482673977647,0.4475815653223544,0.07359880874901462,0.2304761860861679,1.603960396039604,1.5940594059405941,1.0062111801242235,5.883554362439003,101.0,161.0,162.0,166.0,118.0,161.0,97.0,163.0,Plate 0008,Plate A 0008.jpg,0.2344
F,3,0.17362374989020035,0.9417413187333644,0.014035893705318547,0.07891988631372737,0.4280642357878929,0.0063799516842356074,0.05749827004114953,0.004422826691807283,0.9418001552096676,1.0642268236145191,1.075120214853529,0.4451354609862707,0.8571428571428571,-135.79343326724972,0.8666666666666667,188.62131374794313,0.8604449269938889,1.1431594772602613,0.17289572608019074,0.12705527558700208,0.09655172247324617,1.213740458015267,1.213740458015267,1.0,2.8536082046784657,131.0,159.0,159.0,165.0,123.0,143.0,47.0,159.0,Plate 0008,Plate A 0008.jpg,0.1311
F,4,0.14631300327402297,0.5034993514565889,0.008819152487271498,0.0665059105791013,0.22886334157117671,0.004008705676032481,0.07761017712518087,0.0034735718049866103,0.8995909465450022,1.0670424110209131,1.0756110450549479,0.229216934152739,0.8897058823529411,-41.17761597108233,0.8719512195121951,187.97074240423694,0.8644781867484146,1.1461630634404691,0.1459269177521269,0.12024030031095562,0.09185441781881426,1.1984732824427482,1.2061068702290076,0.9936708860759493,2.844667978825237,131.0,158.0,157.0,164.0,122.0,143.0,45.0,158.0,Plate 0008,Plate A 0008.jpg,0.144
F,5,0.09023249755380394,0.08140383791328164,0.0028618134387200546,0.04101477161536543,0.03700174450603713,0.0013008242903272144,0.06576826990685249,0.0009140826519123436,0.917886935652039,1.0657206372906591,1.0679660783135279,0.05922179218369785,0.8840579710144928,13.583147488418177,0.8757763975155279,187.1095935541521,0.8534746216554477,1.1621713885351062,0.09015509543469871,0.12416472721686608,0.07368420923361037,1.1515151515151516,1.1666666666666667,0.987012987012987,2.751086880685732,132.0,154.0,152.0,161.0,123.0,141.0,40.0,155.0,Plate 0008,Plate A 0008.jpg,0.1372
F,6,0.09498075308884801,-0.1088284060900083,-0.004645096572897411,0.04317306958584003,-0.0494674573136401,-0.002111407533135254,0.054504557891586744,-0.0031283814514593555,0.9723681888492604,1.1103596766586394,1.1023900895678675,-0.04312362984726859,0.9781021897810219,32.90796477480849,0.88125,187.1095935541521,0.8534746216554477,1.1694349597134506,0.09498075308884801,0.10732714983471735,0.07964601628945105,1.1615384615384616,1.1846153846153846,0.9805194805194806,3.1667947521604787,130.0,154.0,151.0,160.0,123.0,141.0,40.0,154.0,Plate 0008,Plate A 0008.jpg,0.1399
F,7,-0.0055785116142732655,-0.05563515349630117,-0.0011422636548224507,-0.0025356870973969395,-0.025288706134682374,-0.0005192107521920092,-0.043116301387276915,-0.003299636410961093,1.275170576729464,1.1634604327657874,1.1546543123312558,-0.0263312057218918,1.0460526315789473,3.7968320182067714,0.8125,181.738823590338,0.7970707849875945,1.1358676474396125,-0.0055785116142732655,0.19999999999999998,0.013422818566731233,1.0204081632653061,1.034013605442177,0.9868421052631579,0.8916939308552865,147.0,152.0,150.0,160.0,127.0,130.0,9.0,152.0,Plate 0008,Plate A 0008.jpg,0.0801
G,1,0.2733551227773898,1.8154950661572327,0.01825040060629446,0.12425232853517709,0.8252250300714693,0.008295636639224724,0.02354173040329193,0.0023245210558787083,0.9339993861490911,0.9807623828994867,0.9860258965335812,0.8392925331265533,0.8536585365853658,-457.5543165848859,0.9085365853658537,192.57466084612483,0.8847014523681488,1.1742357368666148,0.27186662035748876,0.10499507692679874,0.13824057202440626,1.325,1.3166666666666667,1.0063291139240507,3.9917413581326766,120.0,158.0,159.0,164.0,122.0,149.0,65.0,159.0,Plate 0008,Plate A 0008.jpg,0.1592
G,2,0.22420209325139928,1.3948086735393515,0.012539750816098705,0.10191004238699974,0.6340039425178869,0.005699886734590542,0.06323511017061728,0.0026958056419700734,0.8879422148823554,1.0207608582780512,1.0271167556350167,0.6429612177685409,0.8787878787878788,-285.02282853573496,0.8546511627906976,191.03141102970474,0.8780687717489973,1.110647738544795,0.22336182277158373,0.10334989371271561,0.11784511586119334,1.2671755725190839,1.2671755725190839,1.0,3.396516339912997,131.0,166.0,166.0,172.0,122.0,147.0,57.0,167.0,Plate 0008,Plate A 0008.jpg,0.1589
G,3,0.17047438100047219,0.9610351986410904,0.012895528686807323,0.07748835500021461,0.4368341812004956,0.005861603948548788,0.07707452941991867,0.0044024877605258386,0.8726538400583063,1.0316064426847689,1.0421171270657572,0.42063761148158063,0.935251798561151,-151.9178229056942,0.8323699421965318,188.73261509341728,0.8679171178304299,1.0909399716382502,0.16981741539494868,0.12441610018830418,0.09508196565439402,1.210144927536232,1.210144927536232,1.0,2.823960307110568,138.0,167.0,167.0,173.0,122.0,144.0,47.0,168.0,Plate 0008,Plate A 0008.jpg,0.1408
G,4,0.12410388227337849,0.5138993297307477,0.007393085326980575,0.05641085557880843,0.23359060442306717,0.0033604933304456908,0.07708794503322869,0.002131069275094783,0.879149860108581,1.0447678192819416,1.0499070606342904,0.22947815906087982,0.9225352112676056,-55.52691819204205,0.8255813953488372,187.8643127366132,0.8569737965860715,1.0922343763756581,0.12382923823610215,0.12555573637457357,0.07993474584119502,1.1702127659574468,1.177304964539007,0.9939759036144579,2.5833683706261374,141.0,166.0,165.0,172.0,123.0,142.0,41.0,167.0,Plate 0008,Plate A 0008.jpg,0.1383
G,5,-0.0001102701313939608,0.02693967422635826,0.0009550851747740022,-5.0122786997350635e-05,0.012245306466526431,0.00043412962489720874,0.02501610084590318,-0.0017418626541914652,0.9853248752202881,1.0479423954802043,1.0437477393221966,0.015171390093586194,0.9290322580645162,-4.85006244902479,0.7857142857142857,182.4828759089466,0.8086497862079112,1.0862075946961107,-0.00011023854523388834,0.20868259249794416,0.025641025230111775,1.0460526315789473,1.0592105263157894,0.9875776397515528,0.9679017616465685,152.0,161.0,159.0,168.0,126.0,132.0,14.0,161.0,Plate 0008,Plate A 0008.jpg,0.0925
G,6,-0.009575248409975562,-0.17098819581651883,-0.0011468887883285817,-0.004352385640898071,-0.07772190718932681,-0.0005213130856039083,-0.0006424660464108174,-0.004657462097350216,1.0439582104856042,1.0536542185944437,1.0424149906735996,-0.08549428214071758,1.0067114093959733,18.0968450711963,0.8198757763975155,182.4828759089466,0.8086497862079112,1.1334340118568111,-0.009575248409975562,0.19999999999999998,0.0234113708459637,1.0410958904109588,1.0547945205479452,0.987012987012987,0.9652064433729499,146.0,154.0,152.0,161.0,126.0,132.0,12.0,154.0,Plate 0008,Plate A 0008.jpg,0.0857
G,7,-0.007147513491262046,-0.04575285646443576,0.0027135885416877115,-0.003248869768755637,-0.02079675293837998,0.001233449337130696,-0.060958384086279516,-0.006532793298121876,1.2378385626815025,1.0920396760283093,1.07573580538037,-0.023252249910391053,1.027027027027027,1.60780297930134,0.8280254777070064,181.738823590338,0.7970707849875945,1.157572124779223,-0.007141699601000411,0.2246689867426139,0.01192504238628548,1.0206896551724138,1.0275862068965518,0.9932885906040269,0.9210373962881143,145.0,149.0,148.0,157.0,127.0,130.0,9.0,150.0,Plate 0008,Plate A 0008.jpg,0.0819
H,1,0.22296861492082565,1.933615618911432,0.018356653057407968,0.10134937041855696,0.878916190414287,0.008343933207912824,0.045938458117518066,0.0043521497048781,0.7121042244398527,0.7836639530617161,0.7915566836200079,0.894489711937437,0.8305084745762712,-494.6337029159665,0.9659863945578231,188.52055590836773,0.852964330833947,1.2824527612814132,0.2217474526046772,0.1212025736029337,0.11287128489363793,1.2589285714285714,1.25,1.0071428571428571,2.9065055345858317,112.0,140.0,141.0,147.0,124.0,142.0,51.0,141.0,Plate 0008,Plate A 0008.jpg,0.1146
H,2,0.1823471115013695,1.533400676616802,0.018132738093342926,0.08288505068244068,0.6970003075530918,0.008242153678792108,0.07135180011300718,0.005837202240509154,0.7034162352369159,0.8179504312687549,0.8290184346980102,0.6993863939327336,0.8790322580645161,-316.3024700922533,0.9281045751633987,188.52055590836773,0.852964330833947,1.2321604961331223,0.18136054253588854,0.13727769666420886,0.09532710102192335,1.2148760330578512,1.2066115702479339,1.0068493150684932,2.510756375867944,121.0,146.0,147.0,153.0,124.0,142.0,45.0,147.0,Plate 0008,Plate A 0008.jpg,0.1319
H,3,0.20461863285078918,1.1617942059576452,0.011550367547890517,0.09300846947763136,0.5280882754352931,0.005250167067222922,0.10782780015903984,0.0032254471740492743,0.6785123302239402,0.8632967326858272,0.8697321904016574,0.515027715542931,0.9112903225806451,-172.9644161472155,0.9177215189873418,189.49670181826386,0.8713283561365496,1.1993462140396447,0.20391205509564903,0.10663820907200378,0.11355311147338625,1.256198347107438,1.256198347107438,1.0,3.0577018113489305,121.0,152.0,152.0,158.0,122.0,145.0,54.0,153.0,Plate 0008,Plate A 0008.jpg,0.1301
H,4,0.150732012572092,0.7051056717094929,0.011176584114895194,0.06851455116913274,0.3205025780497695,0.005080265506770543,0.09528132496261721,0.002293244862198153,0.7208310227494417,0.8929385020000832,0.8976660374516036,0.31586034093278237,0.9,-73.85650566397553,0.8930817610062893,187.8643127366132,0.8569737965860715,1.1815365580919068,0.15022830079999333,0.1272439996439713,0.09285714119897963,1.204724409448819,1.204724409448819,1.0,2.625461854247038,127.0,153.0,153.0,159.0,123.0,142.0,44.0,153.0,Plate 0008,Plate A 0008.jpg,0.1241
H,5,0.056839659250817826,0.2424403474311677,0.010044316010356602,0.025836208750371736,0.11020015792325803,0.0045655981865257295,0.04919421288682111,-7.669153356965053e-05,0.8144597630870956,0.912306014589892,0.9121449258056589,0.0911288519041823,0.9424460431654677,-15.543871142839265,0.8607594936708861,184.7187050625897,0.827518830109014,1.1691057282442385,0.056668899151506795,0.19206653954011554,0.052631578024007405,1.1111111111111112,1.1111111111111112,1.0,1.70727852242191,135.0,150.0,150.0,158.0,125.0,136.0,26.0,151.0,Plate 0008,Plate A 0008.jpg,0.1023
H,6,0.07825638423263735,0.0606159274311692,0.007890482280486059,0.03557108374210784,0.027552694286895045,0.003586582854766456,0.03064706890020654,-0.004128580254399522,0.8500776632514616,0.9209461865557425,0.9122327791801941,0.014563213110199211,0.9323308270676691,13.025130194458086,0.92,185.52627846210896,0.8387825068881837,1.2368418564140597,0.0780715775129447,0.15877539772329383,0.0671641778514146,1.144,1.144,1.0,2.4475784865660177,125.0,143.0,143.0,150.0,124.0,138.0,32.0,143.0,Plate 0008,Plate A 0008.jpg,0.111
H,7,0.0117108732718859,0.08969441371636612,-0.0010132105251795392,0.005323124214493526,0.040770188052893626,-0.00046055023871797995,-0.06945739913501342,-0.0135079837423389,1.0830122931600497,0.9521030817860655,0.922945352275946,0.050924288915724196,0.9,-4.841815603525873,0.903448275862069,182.45547402037573,0.8009007973224648,1.2583136139336257,0.0117108732718859,0.1807562414810298,0.02439024344483596,1.0461538461538462,1.0538461538461539,0.9927007299270073,1.1661695339542457,130.0,137.0,136.0,145.0,127.0,131.0,12.0,137.0,Plate 0008,Plate A 0008.jpg,0.0804
A,1,2.2194413522433285,2.6452174313044674,0.12580615111788207,1.008836978292422,1.202371559683849,0.05718461414449183,0.9635300100380045,0.045863377707406804,0.09439299786402129,0.7809197589760727,0.8679002016538009,1.2368346334080063,0.8823529411764706,6.362026625585202,1.1395348837209303,232.46720198772127,1.003077337242241,1.351553499928612,2.1387220359472705,0.06345132963984684,0.8341968695803921,11.9375,10.1875,1.1717791411042944,5.48757238874243,16.0,163.0,191.0,172.0,125.0,196.0,233.0,191.0,Plate 0008,Plate B 0008.jpg,4.2826
A,2,2.257574864480174,2.515964684806646,0.1202244424318134,1.0261703929455337,1.1436203112757481,0.05464747383264243,1.0034021040335779,0.048059653538277736,0.09072473386501502,0.8185932390684013,0.9143822920983797,1.2554942023873366,0.75,30.1169005733085,1.1193181818181819,233.3109513074772,1.0053820329053924,1.3256304051561205,2.178984698352123,0.060071782550808674,0.8371501059249338,12.125,10.4375,1.1616766467065869,7.009922314424826,16.0,167.0,194.0,176.0,125.0,197.0,234.0,194.0,Plate 0008,Plate B 0008.jpg,4.2876
A,3,0.0881531587015188,0.18798630007804124,-0.0010767364202620838,0.040069617591599466,0.08544831821729149,-0.0004894256455736865,0.033654060982254694,-0.0037135286067210265,0.9050671631771056,0.9863894034578051,0.9779910254273503,0.0694406213023578,0.9636363636363636,-6.674007330631696,0.7178217821782178,190.79046097748179,0.863307063841837,0.944507232561791,0.0881531587015188,0.11102522989875191,0.09641873145428745,1.225609756097561,1.201219512195122,1.0203045685279188,1.6992145835126633,164.0,197.0,201.0,202.0,124.0,145.0,47.0,201.0,Plate 0008,Plate B 0008.jpg,0.1288
A,4,0.048907194737457804,0.0963336877074726,0.001685241038809543,0.02223054306248081,0.04378803986703296,0.0007660186540043266,0.02828371502304018,-0.0004058674038745821,0.9128587024091589,0.9751987648101437,0.9742878241510594,0.02943743538524502,0.9352941176470588,-4.010702005101933,0.7106598984771574,187.6832437912346,0.8419416003422657,0.9527068212753025,0.04888248110848494,0.1490507782101474,0.06925207660315684,1.1607142857142858,1.1369047619047619,1.0209424083769634,1.3441217511747388,168.0,191.0,195.0,197.0,125.0,140.0,34.0,195.0,Plate 0008,Plate B 0008.jpg,0.1141
A,5,0.05143479952019306,0.11885780155771762,-0.0014863462024295726,0.023379454327360497,0.054026273435326184,-0.0006756119101952243,0.03991317158082908,-0.0010044594273170004,0.8655043714587628,0.9510139703383811,0.9488169562001456,0.05799571116152314,0.9012345679012346,-2.8931808918486297,0.746031746031746,188.43035848822237,0.8454761536988354,0.9969860237472082,0.05143479952019306,0.1362779280885354,0.07111756065141421,1.1625,1.14375,1.0163934426229508,1.4075011289586394,160.0,183.0,186.0,189.0,125.0,141.0,37.0,186.0,Plate 0008,Plate B 0008.jpg,0.1275
